"time","rating","videoID"
94,44.1,"147_5"
96,53,"147_5"
98,53,"147_5"
100,53,"147_5"
102,53,"147_5"
104,53,"147_5"
106,53,"147_5"
108,53,"147_5"
110,53,"147_5"
112,53,"147_5"
114,53,"147_5"
116,53,"147_5"
118,53,"147_5"
120,54.775,"147_5"
122,67.05,"147_5"
124,67.325,"147_5"
126,52.325,"147_5"
128,63.775,"147_5"
130,54.475,"147_5"
132,49.5,"147_5"
134,49.5,"147_5"
136,49.5,"147_5"
138,49.5,"147_5"
140,49.5,"147_5"
142,49.5,"147_5"
144,49.5,"147_5"
146,49.5,"147_5"
148,49.5,"147_5"
150,49.5,"147_5"
152,49.5,"147_5"
154,49.5,"147_5"
156,49.325,"147_5"
158,59.875,"147_5"
160,62.3,"147_5"
162,62.3,"147_5"
164,62.3,"147_5"
166,62.3,"147_5"
168,62.3,"147_5"
2,50,"151_2"
4,50,"151_2"
6,49.55,"151_2"
8,41.975,"151_2"
10,36.1,"151_2"
12,34.1,"151_2"
14,27.675,"151_2"
16,27.5,"151_2"
18,27.5,"151_2"
20,27.5,"151_2"
22,27.5,"151_2"
24,27.5,"151_2"
26,24.35,"151_2"
28,22,"151_2"
30,22,"151_2"
32,22,"151_2"
34,22,"151_2"
36,22,"151_2"
38,22,"151_2"
40,22,"151_2"
42,22,"151_2"
44,22,"151_2"
46,22,"151_2"
48,22,"151_2"
2,50,"153_3"
4,50,"153_3"
6,50,"153_3"
8,50,"153_3"
10,37.875,"153_3"
12,31.5,"153_3"
14,31.425,"153_3"
16,27.025,"153_3"
18,26.325,"153_3"
20,27.2,"153_3"
22,27.2,"153_3"
24,27.2,"153_3"
26,27.2,"153_3"
28,27.2,"153_3"
30,27.2,"153_3"
32,27.2,"153_3"
34,27.2,"153_3"
36,27.2,"153_3"
38,27.2,"153_3"
40,27.2,"153_3"
42,27.2,"153_3"
44,27.2,"153_3"
46,27.2,"153_3"
48,27.2,"153_3"
50,27.2,"153_3"
52,27.2,"153_3"
54,27.2,"153_3"
56,27.2,"153_3"
58,27.2,"153_3"
60,27.2,"153_3"
62,27.2,"153_3"
64,27.2,"153_3"
2,38,"161_3"
4,38,"161_3"
6,59.5,"161_3"
8,64.5,"161_3"
10,68.65,"161_3"
12,73.15,"161_3"
14,73.3,"161_3"
16,76.65,"161_3"
18,78.5,"161_3"
20,78.3,"161_3"
22,78.3,"161_3"
24,78.3,"161_3"
26,78.4,"161_3"
28,79.725,"161_3"
30,79.5,"161_3"
32,79.5,"161_3"
34,79.5,"161_3"
36,79.5,"161_3"
38,79.5,"161_3"
40,79.6,"161_3"
42,81,"161_3"
44,81,"161_3"
46,81,"161_3"
48,81,"161_3"
50,81.025,"161_3"
52,81.3,"161_3"
54,81.3,"161_3"
56,81.3,"161_3"
58,81.7,"161_3"
60,81.5,"161_3"
62,81.5,"161_3"
64,81.5,"161_3"
66,81.5,"161_3"
68,81.5,"161_3"
70,81.7,"161_3"
72,83.2,"161_3"
74,83.2,"161_3"
76,83.2,"161_3"
78,83.2,"161_3"
80,83.2,"161_3"
82,83.9,"161_3"
84,84.325,"161_3"
86,84.25,"161_3"
88,83.6,"161_3"
90,81.5,"161_3"
92,81.5,"161_3"
94,81.5,"161_3"
96,81.5,"161_3"
98,83.275,"161_3"
100,84.7,"161_3"
102,83.8,"161_3"
