"time","videoID","condition","participantID","rating"
156,"053v2","videoOnly","354",60
158,"053v2","videoOnly","354",60
160,"053v2","videoOnly","354",61.75
162,"053v2","videoOnly","354",57.25
164,"053v2","videoOnly","354",53.5
166,"053v2","videoOnly","354",60
168,"053v2","videoOnly","354",62
2,"053v2","videoOnly","357",50
4,"053v2","videoOnly","357",50
6,"053v2","videoOnly","357",49.75
8,"053v2","videoOnly","357",49
10,"053v2","videoOnly","357",50.25
12,"053v2","videoOnly","357",49.25
14,"053v2","videoOnly","357",47
16,"053v2","videoOnly","357",49.5
18,"053v2","videoOnly","357",49.75
20,"053v2","videoOnly","357",50
22,"053v2","videoOnly","357",49.25
24,"053v2","videoOnly","357",54.5
26,"053v2","videoOnly","357",56.75
28,"053v2","videoOnly","357",58
30,"053v2","videoOnly","357",58
32,"053v2","videoOnly","357",59.75
34,"053v2","videoOnly","357",60
36,"053v2","videoOnly","357",57.75
38,"053v2","videoOnly","357",59.5
40,"053v2","videoOnly","357",57.25
42,"053v2","videoOnly","357",60.75
44,"053v2","videoOnly","357",57.75
46,"053v2","videoOnly","357",54.75
48,"053v2","videoOnly","357",54
50,"053v2","videoOnly","357",57.5
52,"053v2","videoOnly","357",60.5
54,"053v2","videoOnly","357",64
56,"053v2","videoOnly","357",61.25
58,"053v2","videoOnly","357",59
60,"053v2","videoOnly","357",56.75
62,"053v2","videoOnly","357",55.75
64,"053v2","videoOnly","357",53.75
66,"053v2","videoOnly","357",55.75
68,"053v2","videoOnly","357",54.25
70,"053v2","videoOnly","357",59
72,"053v2","videoOnly","357",56.75
74,"053v2","videoOnly","357",54.25
76,"053v2","videoOnly","357",49.5
78,"053v2","videoOnly","357",46.5
80,"053v2","videoOnly","357",45.25
82,"053v2","videoOnly","357",46
84,"053v2","videoOnly","357",47
86,"053v2","videoOnly","357",47
88,"053v2","videoOnly","357",46
90,"053v2","videoOnly","357",48.25
92,"053v2","videoOnly","357",55
94,"053v2","videoOnly","357",54
96,"053v2","videoOnly","357",54
98,"053v2","videoOnly","357",54
100,"053v2","videoOnly","357",54.75
102,"053v2","videoOnly","357",58.5
104,"053v2","videoOnly","357",60
106,"053v2","videoOnly","357",55.75
108,"053v2","videoOnly","357",55.25
110,"053v2","videoOnly","357",53.75
112,"053v2","videoOnly","357",52.5
114,"053v2","videoOnly","357",51.75
116,"053v2","videoOnly","357",51
118,"053v2","videoOnly","357",51.25
120,"053v2","videoOnly","357",54
122,"053v2","videoOnly","357",51.25
124,"053v2","videoOnly","357",51
126,"053v2","videoOnly","357",51.5
128,"053v2","videoOnly","357",55
130,"053v2","videoOnly","357",55
132,"053v2","videoOnly","357",56.25
134,"053v2","videoOnly","357",56
136,"053v2","videoOnly","357",55.75
138,"053v2","videoOnly","357",55
140,"053v2","videoOnly","357",52.75
142,"053v2","videoOnly","357",54
144,"053v2","videoOnly","357",51.5
146,"053v2","videoOnly","357",52
148,"053v2","videoOnly","357",53
150,"053v2","videoOnly","357",52.25
152,"053v2","videoOnly","357",48
154,"053v2","videoOnly","357",51.25
156,"053v2","videoOnly","357",52.75
158,"053v2","videoOnly","357",52.75
160,"053v2","videoOnly","357",45.75
162,"053v2","videoOnly","357",44
164,"053v2","videoOnly","357",44
166,"053v2","videoOnly","357",44.75
168,"053v2","videoOnly","357",46.25
2,"053v2","videoOnly","360",50
4,"053v2","videoOnly","360",50
6,"053v2","videoOnly","360",51.25
8,"053v2","videoOnly","360",53
10,"053v2","videoOnly","360",53.75
12,"053v2","videoOnly","360",54
14,"053v2","videoOnly","360",54
16,"053v2","videoOnly","360",55.25
18,"053v2","videoOnly","360",56
20,"053v2","videoOnly","360",56
22,"053v2","videoOnly","360",56
24,"053v2","videoOnly","360",57
26,"053v2","videoOnly","360",57
28,"053v2","videoOnly","360",57
30,"053v2","videoOnly","360",57
32,"053v2","videoOnly","360",57
34,"053v2","videoOnly","360",57
36,"053v2","videoOnly","360",57
38,"053v2","videoOnly","360",57
40,"053v2","videoOnly","360",57
42,"053v2","videoOnly","360",56.75
44,"053v2","videoOnly","360",53.75
46,"053v2","videoOnly","360",50.75
48,"053v2","videoOnly","360",48.75
50,"053v2","videoOnly","360",46
52,"053v2","videoOnly","360",48.25
54,"053v2","videoOnly","360",52.75
56,"053v2","videoOnly","360",55
58,"053v2","videoOnly","360",55
60,"053v2","videoOnly","360",55
62,"053v2","videoOnly","360",55
64,"053v2","videoOnly","360",55
66,"053v2","videoOnly","360",55
68,"053v2","videoOnly","360",55.25
70,"053v2","videoOnly","360",57.75
72,"053v2","videoOnly","360",61
74,"053v2","videoOnly","360",61
76,"053v2","videoOnly","360",61
78,"053v2","videoOnly","360",61.25
80,"053v2","videoOnly","360",64
82,"053v2","videoOnly","360",66
84,"053v2","videoOnly","360",66.5
86,"053v2","videoOnly","360",65.75
88,"053v2","videoOnly","360",58.75
90,"053v2","videoOnly","360",58.5
92,"053v2","videoOnly","360",62.5
94,"053v2","videoOnly","360",64
96,"053v2","videoOnly","360",64.5
98,"053v2","videoOnly","360",67.5
100,"053v2","videoOnly","360",68.75
102,"053v2","videoOnly","360",71.5
104,"053v2","videoOnly","360",73
106,"053v2","videoOnly","360",73
108,"053v2","videoOnly","360",73
110,"053v2","videoOnly","360",73
112,"053v2","videoOnly","360",73
114,"053v2","videoOnly","360",73
116,"053v2","videoOnly","360",73.25
118,"053v2","videoOnly","360",74
120,"053v2","videoOnly","360",75
122,"053v2","videoOnly","360",76.75
124,"053v2","videoOnly","360",78
126,"053v2","videoOnly","360",78.75
128,"053v2","videoOnly","360",80.75
130,"053v2","videoOnly","360",82.25
132,"053v2","videoOnly","360",87.25
134,"053v2","videoOnly","360",88
136,"053v2","videoOnly","360",81.25
138,"053v2","videoOnly","360",78.75
140,"053v2","videoOnly","360",78.25
142,"053v2","videoOnly","360",81
144,"053v2","videoOnly","360",78
146,"053v2","videoOnly","360",77
148,"053v2","videoOnly","360",78
150,"053v2","videoOnly","360",78.25
152,"053v2","videoOnly","360",79
154,"053v2","videoOnly","360",79
156,"053v2","videoOnly","360",80
158,"053v2","videoOnly","360",76.5
160,"053v2","videoOnly","360",70.75
162,"053v2","videoOnly","360",66.5
164,"053v2","videoOnly","360",63.5
166,"053v2","videoOnly","360",66.5
168,"053v2","videoOnly","360",65
2,"053v2","videoOnly","363",50
4,"053v2","videoOnly","363",48.75
6,"053v2","videoOnly","363",45
8,"053v2","videoOnly","363",44
10,"053v2","videoOnly","363",42.5
12,"053v2","videoOnly","363",42
14,"053v2","videoOnly","363",42
16,"053v2","videoOnly","363",41.5
18,"053v2","videoOnly","363",39.25
20,"053v2","videoOnly","363",39
22,"053v2","videoOnly","363",39
24,"053v2","videoOnly","363",38.75
26,"053v2","videoOnly","363",36.25
28,"053v2","videoOnly","363",36
30,"053v2","videoOnly","363",36
32,"053v2","videoOnly","363",36
34,"053v2","videoOnly","363",34.25
36,"053v2","videoOnly","363",34
38,"053v2","videoOnly","363",34
40,"053v2","videoOnly","363",34
42,"053v2","videoOnly","363",34
44,"053v2","videoOnly","363",34
46,"053v2","videoOnly","363",34
48,"053v2","videoOnly","363",34
50,"053v2","videoOnly","363",36.5
52,"053v2","videoOnly","363",40.5
54,"053v2","videoOnly","363",41
56,"053v2","videoOnly","363",41
58,"053v2","videoOnly","363",41
60,"053v2","videoOnly","363",40.5
62,"053v2","videoOnly","363",42.5
64,"053v2","videoOnly","363",43
66,"053v2","videoOnly","363",43
68,"053v2","videoOnly","363",42
70,"053v2","videoOnly","363",41
72,"053v2","videoOnly","363",41
74,"053v2","videoOnly","363",41
76,"053v2","videoOnly","363",38.25
78,"053v2","videoOnly","363",38
80,"053v2","videoOnly","363",38
82,"053v2","videoOnly","363",38.75
84,"053v2","videoOnly","363",42.25
86,"053v2","videoOnly","363",43
88,"053v2","videoOnly","363",43
90,"053v2","videoOnly","363",40.75
92,"053v2","videoOnly","363",40
94,"053v2","videoOnly","363",40
96,"053v2","videoOnly","363",40
98,"053v2","videoOnly","363",40
100,"053v2","videoOnly","363",41
102,"053v2","videoOnly","363",43
104,"053v2","videoOnly","363",43
106,"053v2","videoOnly","363",44
108,"053v2","videoOnly","363",41.5
110,"053v2","videoOnly","363",38.5
112,"053v2","videoOnly","363",38
114,"053v2","videoOnly","363",37.5
116,"053v2","videoOnly","363",35
118,"053v2","videoOnly","363",35
120,"053v2","videoOnly","363",37.75
122,"053v2","videoOnly","363",39
124,"053v2","videoOnly","363",39.75
126,"053v2","videoOnly","363",41.25
128,"053v2","videoOnly","363",42.75
130,"053v2","videoOnly","363",44
132,"053v2","videoOnly","363",43
134,"053v2","videoOnly","363",41.75
136,"053v2","videoOnly","363",40
138,"053v2","videoOnly","363",40
140,"053v2","videoOnly","363",39.75
142,"053v2","videoOnly","363",39
144,"053v2","videoOnly","363",39
146,"053v2","videoOnly","363",40.25
148,"053v2","videoOnly","363",41
150,"053v2","videoOnly","363",40
152,"053v2","videoOnly","363",42.5
154,"053v2","videoOnly","363",42.75
156,"053v2","videoOnly","363",40.5
158,"053v2","videoOnly","363",40
160,"053v2","videoOnly","363",42.5
162,"053v2","videoOnly","363",45.5
164,"053v2","videoOnly","363",51.75
166,"053v2","videoOnly","363",53
168,"053v2","videoOnly","363",53
2,"053v2","videoOnly","366",50
4,"053v2","videoOnly","366",50
6,"053v2","videoOnly","366",46
8,"053v2","videoOnly","366",44
10,"053v2","videoOnly","366",43
12,"053v2","videoOnly","366",41
14,"053v2","videoOnly","366",39.75
16,"053v2","videoOnly","366",39
18,"053v2","videoOnly","366",39
20,"053v2","videoOnly","366",39
22,"053v2","videoOnly","366",38
24,"053v2","videoOnly","366",37.25
26,"053v2","videoOnly","366",36
28,"053v2","videoOnly","366",36
30,"053v2","videoOnly","366",35
32,"053v2","videoOnly","366",35
34,"053v2","videoOnly","366",35
36,"053v2","videoOnly","366",35.5
38,"053v2","videoOnly","366",36
40,"053v2","videoOnly","366",36
42,"053v2","videoOnly","366",36
44,"053v2","videoOnly","366",36
46,"053v2","videoOnly","366",36
48,"053v2","videoOnly","366",36
50,"053v2","videoOnly","366",36
52,"053v2","videoOnly","366",36
54,"053v2","videoOnly","366",36
56,"053v2","videoOnly","366",35.5
58,"053v2","videoOnly","366",35
60,"053v2","videoOnly","366",35
62,"053v2","videoOnly","366",35
64,"053v2","videoOnly","366",35
66,"053v2","videoOnly","366",35
68,"053v2","videoOnly","366",35
70,"053v2","videoOnly","366",35.5
72,"053v2","videoOnly","366",36
74,"053v2","videoOnly","366",36
76,"053v2","videoOnly","366",36
78,"053v2","videoOnly","366",36
80,"053v2","videoOnly","366",36
82,"053v2","videoOnly","366",35.75
84,"053v2","videoOnly","366",35
86,"053v2","videoOnly","366",35
88,"053v2","videoOnly","366",35
90,"053v2","videoOnly","366",35
92,"053v2","videoOnly","366",35
94,"053v2","videoOnly","366",35
96,"053v2","videoOnly","366",35
98,"053v2","videoOnly","366",35
100,"053v2","videoOnly","366",35
102,"053v2","videoOnly","366",35
104,"053v2","videoOnly","366",35
106,"053v2","videoOnly","366",35
108,"053v2","videoOnly","366",35
110,"053v2","videoOnly","366",35
112,"053v2","videoOnly","366",35
114,"053v2","videoOnly","366",35
116,"053v2","videoOnly","366",35
118,"053v2","videoOnly","366",34.75
120,"053v2","videoOnly","366",34
122,"053v2","videoOnly","366",34
124,"053v2","videoOnly","366",34
126,"053v2","videoOnly","366",34.25
128,"053v2","videoOnly","366",39.5
130,"053v2","videoOnly","366",42
132,"053v2","videoOnly","366",42.25
134,"053v2","videoOnly","366",43
136,"053v2","videoOnly","366",43
138,"053v2","videoOnly","366",41.75
140,"053v2","videoOnly","366",41
142,"053v2","videoOnly","366",41
144,"053v2","videoOnly","366",41
146,"053v2","videoOnly","366",41
148,"053v2","videoOnly","366",41
150,"053v2","videoOnly","366",40.25
152,"053v2","videoOnly","366",40
154,"053v2","videoOnly","366",40
156,"053v2","videoOnly","366",40
158,"053v2","videoOnly","366",40
160,"053v2","videoOnly","366",44.25
162,"053v2","videoOnly","366",48
164,"053v2","videoOnly","366",46.5
166,"053v2","videoOnly","366",45
168,"053v2","videoOnly","366",45
2,"053v2","videoOnly","369",50
4,"053v2","videoOnly","369",50
6,"053v2","videoOnly","369",50.75
8,"053v2","videoOnly","369",58
10,"053v2","videoOnly","369",59
12,"053v2","videoOnly","369",59
14,"053v2","videoOnly","369",58.25
16,"053v2","videoOnly","369",56
18,"053v2","videoOnly","369",56
20,"053v2","videoOnly","369",51
22,"053v2","videoOnly","369",42.25
24,"053v2","videoOnly","369",41.25
26,"053v2","videoOnly","369",41
28,"053v2","videoOnly","369",41
30,"053v2","videoOnly","369",41
32,"053v2","videoOnly","369",41
34,"053v2","videoOnly","369",41
36,"053v2","videoOnly","369",41
38,"053v2","videoOnly","369",41
40,"053v2","videoOnly","369",40.75
42,"053v2","videoOnly","369",37.25
44,"053v2","videoOnly","369",40.25
46,"053v2","videoOnly","369",43
48,"053v2","videoOnly","369",42
50,"053v2","videoOnly","369",41
52,"053v2","videoOnly","369",41
54,"053v2","videoOnly","369",40.75
56,"053v2","videoOnly","369",43.25
58,"053v2","videoOnly","369",36
60,"053v2","videoOnly","369",36
62,"053v2","videoOnly","369",35.5
64,"053v2","videoOnly","369",40.5
66,"053v2","videoOnly","369",40.75
68,"053v2","videoOnly","369",42
70,"053v2","videoOnly","369",42
72,"053v2","videoOnly","369",42
74,"053v2","videoOnly","369",42
76,"053v2","videoOnly","369",42
78,"053v2","videoOnly","369",42
80,"053v2","videoOnly","369",42
82,"053v2","videoOnly","369",42
84,"053v2","videoOnly","369",42
86,"053v2","videoOnly","369",42
88,"053v2","videoOnly","369",42
90,"053v2","videoOnly","369",42
92,"053v2","videoOnly","369",42
94,"053v2","videoOnly","369",42
96,"053v2","videoOnly","369",42
98,"053v2","videoOnly","369",42
100,"053v2","videoOnly","369",42
102,"053v2","videoOnly","369",42
104,"053v2","videoOnly","369",42
106,"053v2","videoOnly","369",40
108,"053v2","videoOnly","369",40
110,"053v2","videoOnly","369",40
112,"053v2","videoOnly","369",40
114,"053v2","videoOnly","369",40
116,"053v2","videoOnly","369",42.5
118,"053v2","videoOnly","369",46.5
120,"053v2","videoOnly","369",45.25
122,"053v2","videoOnly","369",35.25
124,"053v2","videoOnly","369",31
126,"053v2","videoOnly","369",45
128,"053v2","videoOnly","369",58
130,"053v2","videoOnly","369",58.75
132,"053v2","videoOnly","369",56.5
134,"053v2","videoOnly","369",59
136,"053v2","videoOnly","369",59
138,"053v2","videoOnly","369",59
140,"053v2","videoOnly","369",59
142,"053v2","videoOnly","369",59
144,"053v2","videoOnly","369",59
146,"053v2","videoOnly","369",59
148,"053v2","videoOnly","369",59
150,"053v2","videoOnly","369",59
152,"053v2","videoOnly","369",59
154,"053v2","videoOnly","369",59
156,"053v2","videoOnly","369",59
158,"053v2","videoOnly","369",59
160,"053v2","videoOnly","369",59
162,"053v2","videoOnly","369",59
164,"053v2","videoOnly","369",57.25
166,"053v2","videoOnly","369",61.75
168,"053v2","videoOnly","369",66
2,"053v2","videoOnly","372",50
4,"053v2","videoOnly","372",50
6,"053v2","videoOnly","372",50
8,"053v2","videoOnly","372",50
10,"053v2","videoOnly","372",50
12,"053v2","videoOnly","372",50
14,"053v2","videoOnly","372",50
16,"053v2","videoOnly","372",50
18,"053v2","videoOnly","372",50
20,"053v2","videoOnly","372",46
22,"053v2","videoOnly","372",48.75
24,"053v2","videoOnly","372",50
26,"053v2","videoOnly","372",51.25
28,"053v2","videoOnly","372",50
30,"053v2","videoOnly","372",50
32,"053v2","videoOnly","372",50
34,"053v2","videoOnly","372",50
36,"053v2","videoOnly","372",50
38,"053v2","videoOnly","372",50
40,"053v2","videoOnly","372",50
42,"053v2","videoOnly","372",38
44,"053v2","videoOnly","372",29
46,"053v2","videoOnly","372",38.25
48,"053v2","videoOnly","372",49.75
50,"053v2","videoOnly","372",50
52,"053v2","videoOnly","372",50
54,"053v2","videoOnly","372",50
56,"053v2","videoOnly","372",50
58,"053v2","videoOnly","372",50
60,"053v2","videoOnly","372",50
62,"053v2","videoOnly","372",45.5
64,"053v2","videoOnly","372",37.25
66,"053v2","videoOnly","372",33
68,"053v2","videoOnly","372",33
70,"053v2","videoOnly","372",37.25
72,"053v2","videoOnly","372",54.75
74,"053v2","videoOnly","372",64
76,"053v2","videoOnly","372",63.75
78,"053v2","videoOnly","372",63
80,"053v2","videoOnly","372",63
82,"053v2","videoOnly","372",59.5
84,"053v2","videoOnly","372",50.25
86,"053v2","videoOnly","372",50
88,"053v2","videoOnly","372",50
90,"053v2","videoOnly","372",50
92,"053v2","videoOnly","372",50
94,"053v2","videoOnly","372",50
96,"053v2","videoOnly","372",50
98,"053v2","videoOnly","372",50
100,"053v2","videoOnly","372",50
102,"053v2","videoOnly","372",50
104,"053v2","videoOnly","372",50
106,"053v2","videoOnly","372",50
108,"053v2","videoOnly","372",50
110,"053v2","videoOnly","372",50
112,"053v2","videoOnly","372",42.25
114,"053v2","videoOnly","372",34.75
116,"053v2","videoOnly","372",23.25
118,"053v2","videoOnly","372",29.75
120,"053v2","videoOnly","372",30
122,"053v2","videoOnly","372",30
124,"053v2","videoOnly","372",30
126,"053v2","videoOnly","372",42
128,"053v2","videoOnly","372",75
130,"053v2","videoOnly","372",75
132,"053v2","videoOnly","372",76
134,"053v2","videoOnly","372",76
136,"053v2","videoOnly","372",76
138,"053v2","videoOnly","372",76
140,"053v2","videoOnly","372",75.75
142,"053v2","videoOnly","372",53.25
144,"053v2","videoOnly","372",50
146,"053v2","videoOnly","372",50
148,"053v2","videoOnly","372",52.25
150,"053v2","videoOnly","372",41
152,"053v2","videoOnly","372",39
154,"053v2","videoOnly","372",33
156,"053v2","videoOnly","372",35.25
158,"053v2","videoOnly","372",36
160,"053v2","videoOnly","372",41
162,"053v2","videoOnly","372",41
164,"053v2","videoOnly","372",41
166,"053v2","videoOnly","372",45.5
168,"053v2","videoOnly","372",50.5
2,"101v2","both","302",50
4,"101v2","both","302",50
6,"101v2","both","302",50
8,"101v2","both","302",50
10,"101v2","both","302",50
12,"101v2","both","302",50
14,"101v2","both","302",50
16,"101v2","both","302",50
18,"101v2","both","302",48.75
20,"101v2","both","302",48
22,"101v2","both","302",48
24,"101v2","both","302",46.5
26,"101v2","both","302",45.25
28,"101v2","both","302",44
30,"101v2","both","302",44
32,"101v2","both","302",44
34,"101v2","both","302",44
36,"101v2","both","302",44
38,"101v2","both","302",44
40,"101v2","both","302",43
42,"101v2","both","302",42.75
44,"101v2","both","302",41
46,"101v2","both","302",41
48,"101v2","both","302",41
50,"101v2","both","302",41
52,"101v2","both","302",41
54,"101v2","both","302",41
56,"101v2","both","302",41
58,"101v2","both","302",41
60,"101v2","both","302",41
62,"101v2","both","302",41
64,"101v2","both","302",47
66,"101v2","both","302",50
68,"101v2","both","302",50
70,"101v2","both","302",47.75
72,"101v2","both","302",45
74,"101v2","both","302",44
76,"101v2","both","302",42
78,"101v2","both","302",41.5
80,"101v2","both","302",41
82,"101v2","both","302",41
84,"101v2","both","302",41.5
86,"101v2","both","302",42
88,"101v2","both","302",41.25
90,"101v2","both","302",33.25
92,"101v2","both","302",32
94,"101v2","both","302",32
96,"101v2","both","302",32
98,"101v2","both","302",28.5
100,"101v2","both","302",26.5
102,"101v2","both","302",24
104,"101v2","both","302",21.25
106,"101v2","both","302",18
108,"101v2","both","302",18
110,"101v2","both","302",5
112,"101v2","both","302",5
114,"101v2","both","302",5
116,"101v2","both","302",1.25
118,"101v2","both","302",6.25
120,"101v2","both","302",9
122,"101v2","both","302",9
124,"101v2","both","302",9
126,"101v2","both","302",9.25
128,"101v2","both","302",11
130,"101v2","both","302",11
132,"101v2","both","302",9.5
134,"101v2","both","302",8
136,"101v2","both","302",8
138,"101v2","both","302",8
140,"101v2","both","302",8
142,"101v2","both","302",8
144,"101v2","both","302",8
146,"101v2","both","302",6.25
148,"101v2","both","302",6
150,"101v2","both","302",5.75
152,"101v2","both","302",3
154,"101v2","both","302",2
156,"101v2","both","302",2
158,"101v2","both","302",1.25
160,"101v2","both","302",1
162,"101v2","both","302",1
164,"101v2","both","302",1
166,"101v2","both","302",0
168,"101v2","both","302",0
170,"101v2","both","302",0
2,"101v2","both","305",50
4,"101v2","both","305",50
6,"101v2","both","305",50
8,"101v2","both","305",50
10,"101v2","both","305",50
12,"101v2","both","305",50
14,"101v2","both","305",50
16,"101v2","both","305",50
18,"101v2","both","305",50
20,"101v2","both","305",50
22,"101v2","both","305",50
24,"101v2","both","305",50
26,"101v2","both","305",49.5
28,"101v2","both","305",48
30,"101v2","both","305",48
32,"101v2","both","305",48
34,"101v2","both","305",48
36,"101v2","both","305",48
38,"101v2","both","305",48
40,"101v2","both","305",48
42,"101v2","both","305",48
44,"101v2","both","305",48
46,"101v2","both","305",48
48,"101v2","both","305",48
50,"101v2","both","305",48
52,"101v2","both","305",48
54,"101v2","both","305",48
56,"101v2","both","305",48
58,"101v2","both","305",48
60,"101v2","both","305",48
62,"101v2","both","305",48
64,"101v2","both","305",48
66,"101v2","both","305",48
68,"101v2","both","305",48
70,"101v2","both","305",48
72,"101v2","both","305",47.25
74,"101v2","both","305",47
76,"101v2","both","305",47
78,"101v2","both","305",47
80,"101v2","both","305",47
82,"101v2","both","305",47
84,"101v2","both","305",45
86,"101v2","both","305",44.5
88,"101v2","both","305",44
90,"101v2","both","305",44
92,"101v2","both","305",44
94,"101v2","both","305",44
96,"101v2","both","305",44
98,"101v2","both","305",44
100,"101v2","both","305",44
102,"101v2","both","305",44
104,"101v2","both","305",44
106,"101v2","both","305",41
108,"101v2","both","305",40
110,"101v2","both","305",40
112,"101v2","both","305",40
114,"101v2","both","305",40
116,"101v2","both","305",40
118,"101v2","both","305",40
120,"101v2","both","305",40
122,"101v2","both","305",40
124,"101v2","both","305",40
126,"101v2","both","305",40
128,"101v2","both","305",40
130,"101v2","both","305",39.25
132,"101v2","both","305",39
134,"101v2","both","305",39
136,"101v2","both","305",39
138,"101v2","both","305",39
140,"101v2","both","305",39
142,"101v2","both","305",39
144,"101v2","both","305",39
146,"101v2","both","305",39
148,"101v2","both","305",39
150,"101v2","both","305",39
152,"101v2","both","305",39
154,"101v2","both","305",39
156,"101v2","both","305",39
158,"101v2","both","305",39
160,"101v2","both","305",39
162,"101v2","both","305",38
164,"101v2","both","305",37.5
166,"101v2","both","305",37
168,"101v2","both","305",37
170,"101v2","both","305",37
2,"101v2","both","308",50
4,"101v2","both","308",50
6,"101v2","both","308",50
8,"101v2","both","308",50
10,"101v2","both","308",50
12,"101v2","both","308",51.75
14,"101v2","both","308",50
16,"101v2","both","308",50
18,"101v2","both","308",50
20,"101v2","both","308",50.5
22,"101v2","both","308",49.5
24,"101v2","both","308",48.75
26,"101v2","both","308",47
28,"101v2","both","308",48.5
30,"101v2","both","308",51
32,"101v2","both","308",51
34,"101v2","both","308",51
36,"101v2","both","308",50.75
38,"101v2","both","308",48.25
40,"101v2","both","308",45.25
42,"101v2","both","308",43.25
44,"101v2","both","308",38.25
46,"101v2","both","308",36
48,"101v2","both","308",35.25
50,"101v2","both","308",34.75
52,"101v2","both","308",32.5
54,"101v2","both","308",30
56,"101v2","both","308",27.75
58,"101v2","both","308",23
60,"101v2","both","308",17.25
62,"101v2","both","308",17
64,"101v2","both","308",17
66,"101v2","both","308",16.25
68,"101v2","both","308",16
70,"101v2","both","308",14.5
72,"101v2","both","308",13.75
74,"101v2","both","308",13
76,"101v2","both","308",13
78,"101v2","both","308",13
80,"101v2","both","308",12
82,"101v2","both","308",11.75
84,"101v2","both","308",10
86,"101v2","both","308",8.75
88,"101v2","both","308",6
90,"101v2","both","308",2.5
92,"101v2","both","308",0
94,"101v2","both","308",0
96,"101v2","both","308",0
98,"101v2","both","308",0
100,"101v2","both","308",0
102,"101v2","both","308",0
104,"101v2","both","308",0
106,"101v2","both","308",0
108,"101v2","both","308",0
110,"101v2","both","308",0
112,"101v2","both","308",0
114,"101v2","both","308",0
116,"101v2","both","308",0
118,"101v2","both","308",0
120,"101v2","both","308",1.5
122,"101v2","both","308",0
124,"101v2","both","308",0
126,"101v2","both","308",0.25
128,"101v2","both","308",3.25
130,"101v2","both","308",9.25
132,"101v2","both","308",10.75
134,"101v2","both","308",10
136,"101v2","both","308",7.25
138,"101v2","both","308",1.25
140,"101v2","both","308",0
142,"101v2","both","308",0
144,"101v2","both","308",0
146,"101v2","both","308",0
148,"101v2","both","308",0
150,"101v2","both","308",0
152,"101v2","both","308",0
154,"101v2","both","308",0
156,"101v2","both","308",0
158,"101v2","both","308",0
160,"101v2","both","308",0
162,"101v2","both","308",0
164,"101v2","both","308",0
166,"101v2","both","308",0
168,"101v2","both","308",0
170,"101v2","both","308",0
2,"101v2","both","311",50
4,"101v2","both","311",50
6,"101v2","both","311",50
8,"101v2","both","311",50
10,"101v2","both","311",50
12,"101v2","both","311",50
14,"101v2","both","311",48.5
16,"101v2","both","311",48
18,"101v2","both","311",48
20,"101v2","both","311",48
22,"101v2","both","311",48
24,"101v2","both","311",46.75
26,"101v2","both","311",39
28,"101v2","both","311",37
30,"101v2","both","311",37
32,"101v2","both","311",37
34,"101v2","both","311",37
36,"101v2","both","311",37
38,"101v2","both","311",37
40,"101v2","both","311",37
42,"101v2","both","311",37
44,"101v2","both","311",37
46,"101v2","both","311",37
48,"101v2","both","311",37
50,"101v2","both","311",37
52,"101v2","both","311",37
54,"101v2","both","311",35.5
56,"101v2","both","311",35
58,"101v2","both","311",35
60,"101v2","both","311",35
62,"101v2","both","311",35
64,"101v2","both","311",35
66,"101v2","both","311",35
68,"101v2","both","311",35
70,"101v2","both","311",35
72,"101v2","both","311",35
74,"101v2","both","311",35
76,"101v2","both","311",33
78,"101v2","both","311",33
80,"101v2","both","311",33
82,"101v2","both","311",33
84,"101v2","both","311",33
86,"101v2","both","311",33
88,"101v2","both","311",33
90,"101v2","both","311",33
92,"101v2","both","311",33
94,"101v2","both","311",33
96,"101v2","both","311",33
98,"101v2","both","311",33
100,"101v2","both","311",33
102,"101v2","both","311",31
104,"101v2","both","311",29.75
106,"101v2","both","311",29
108,"101v2","both","311",29
110,"101v2","both","311",29
112,"101v2","both","311",29
114,"101v2","both","311",29
116,"101v2","both","311",29
118,"101v2","both","311",29
120,"101v2","both","311",29
122,"101v2","both","311",29
124,"101v2","both","311",29
126,"101v2","both","311",29
128,"101v2","both","311",29
130,"101v2","both","311",29.5
132,"101v2","both","311",31.5
134,"101v2","both","311",32
136,"101v2","both","311",31.75
138,"101v2","both","311",30.25
140,"101v2","both","311",30
142,"101v2","both","311",28.75
144,"101v2","both","311",26.75
146,"101v2","both","311",25
148,"101v2","both","311",25
150,"101v2","both","311",25
152,"101v2","both","311",24
154,"101v2","both","311",24
156,"101v2","both","311",24
158,"101v2","both","311",23
160,"101v2","both","311",22
162,"101v2","both","311",22
164,"101v2","both","311",22
166,"101v2","both","311",20
168,"101v2","both","311",19
170,"101v2","both","311",19
2,"101v2","both","314",50
4,"101v2","both","314",37.5
6,"101v2","both","314",30.5
8,"101v2","both","314",32.5
10,"101v2","both","314",32.25
12,"101v2","both","314",29.5
14,"101v2","both","314",42.75
16,"101v2","both","314",49
18,"101v2","both","314",49
20,"101v2","both","314",43.75
22,"101v2","both","314",40
24,"101v2","both","314",27.25
26,"101v2","both","314",6.5
28,"101v2","both","314",7
30,"101v2","both","314",11
32,"101v2","both","314",17.75
34,"101v2","both","314",21.5
36,"101v2","both","314",28
38,"101v2","both","314",29
40,"101v2","both","314",12
42,"101v2","both","314",12
44,"101v2","both","314",29.75
46,"101v2","both","314",49.5
48,"101v2","both","314",48.5
50,"101v2","both","314",50
52,"101v2","both","314",49
54,"101v2","both","314",49.25
56,"101v2","both","314",45
