"participantID","videoID","order","condition","comprehensionCheckQ1Correct","comprehensionCheckQ2Correct","accuracy","IRI_EC","IRI_PT","IRI_PD","LT_Empathy","SPS","SIAS","gender","age"
"f13e6f48","181_2",1,"both",TRUE,TRUE,0.519752968524217,20,28,9,13,28,17,"F",46
"f77c9b3a","135_3",1,"both",TRUE,TRUE,0.550345369716424,3,11,4,15,8,18,"M",34
"6b754a2e","174_2",1,"both",TRUE,TRUE,-0.330130805435475,25,28,4,12,29,17,"M",23
"a405b300","153_3",1,"both",TRUE,TRUE,0.246156399977836,26,6,9,11,31,39,"F",49
"86fe6dd1","135_3",1,"both",TRUE,TRUE,0.795557990119127,27,28,1,12,1,4,"M",44
"623b52ff","135_3",1,"both",TRUE,TRUE,0.708397809201321,23,24,21,12,23,22,"F",23
"2401b1a9","181_4",1,"both",TRUE,TRUE,0.888848498792815,28,28,0,11,10,9,"F",62
"8e8caef0","173_6",1,"both",TRUE,TRUE,0.709098462978255,19,14,17,12,11,38,"M",50
"9c77bf6e","128_2",1,"both",TRUE,TRUE,0.921141676794192,6,11,17,12,33,62,"F",37
"0e5b8390","124_3",1,"both",TRUE,TRUE,0.434558412324337,16,18,4,11,2,7,"M",35
"99a9d7ba","171_1",1,"both",FALSE,TRUE,-0.131455367189378,22,14,19,11,21,34,"F",33
"0480360c","173_6",1,"both",TRUE,TRUE,0.560834299814366,24,23,8,9,0,11,"M",25
"1bf4d90b","151_2",1,"both",TRUE,TRUE,0.851622943576426,27,28,16,16,43,46,"F",33
"54d16ab5","151_2",1,"both",TRUE,TRUE,0.745314898580882,26,21,28,11,50,41,"F",36
"38eee3d4","116_5",1,"both",FALSE,TRUE,0.207249165482972,25,27,15,12,74,76,"F",25
"42520425","174_2",1,"both",TRUE,TRUE,0.440975181700637,19,17,1,8,10,11,"M",41
"38e817b1","151_2",1,"both",TRUE,TRUE,0.825633321218532,20,21,2,13,11,8,"M",70
"29afd537","128_2",1,"both",TRUE,TRUE,0.93899501391619,22,25,4,12,20,14,"M",34
"abe386c9","129_5",1,"both",TRUE,TRUE,0.836685809106307,20,21,17,12,41,55,"F",31
"784178ee","153_3",1,"both",TRUE,TRUE,0.525055794033725,28,25,4,11,2,12,"F",40
"3fe71f9a","171_1",1,"both",FALSE,TRUE,-0.34499815183646,17,21,12,12,23,26,"F",29
"ba434ba5","151_2",1,"both",TRUE,TRUE,0.985046815665248,25,26,6,13,4,7,"M",42
"2081b711","137_6",1,"both",FALSE,TRUE,0.671835908111939,24,23,14,12,26,35,"F",56
"458c014d","147_5",1,"both",FALSE,TRUE,0.0664410595865016,26,25,7,12,24,25,"F",71
"8f71a23f","169_4",1,"both",TRUE,TRUE,0.763830340624543,25,20,9,12,19,46,"F",26
"3bea5c93","169_4",1,"both",TRUE,TRUE,0.41440199317822,26,28,0,13,2,10,"F",20
"9787cd0d","118_3",1,"both",TRUE,TRUE,0.313879804995969,24,15,22,13,61,62,"F",33
"1773cf17","124_6",1,"both",TRUE,FALSE,0.221003741192349,28,28,0,12,2,8,"M",44
"d189f352","119_4",1,"both",TRUE,TRUE,-0.237957374675951,23,13,14,12,39,38,"F",30
"1fdaa02f","164_3",1,"both",TRUE,TRUE,-0.420749013542441,24,27,6,11,16,15,"M",49
"7b427dbf","165_1",1,"both",TRUE,TRUE,0.72362055746308,21,21,8,12,35,43,"M",33
"a960cc6d","124_6",1,"both",TRUE,FALSE,0.0641203325811198,24,25,6,12,13,14,"M",32
"2f62333c","118_3",1,"both",TRUE,TRUE,0.851962977878741,9,25,1,12,15,59,"F",26
"2e80c6ed","165_1",1,"both",TRUE,TRUE,0.673709255668553,28,28,0,12,0,4,"M",26
"632bac25","119_4",1,"both",TRUE,TRUE,0.141142717788786,9,20,5,12,29,51,"M",31
"bff65578","144_1",1,"both",TRUE,TRUE,0.661871823825094,28,28,14,12,14,6,"F",52
"a710654b","120_4",1,"both",TRUE,TRUE,0.424657698028162,18,15,16,16,42,46,"M",30
"28a088b3","169_4",1,"both",TRUE,TRUE,0.895269487595315,11,7,13,12,14,30,"M",36
"62036073","144_1",1,"both",TRUE,TRUE,0.394756253347386,10,12,0,12,32,49,"F",37
"8944db98","165_1",1,"both",TRUE,TRUE,0.747458874652342,15,19,19,11,46,57,"F",27
"d6bdf497","165_1",1,"both",TRUE,TRUE,0.380305240341958,22,15,2,12,4,31,"M",30
"6c24d5e0","169_4",1,"both",TRUE,TRUE,0.882392019386658,21,21,7,10,14,18,"F",28
"057f1002","119_4",1,"both",TRUE,TRUE,-0.351994920878884,16,23,4,12,31,68,"M",30
"3ef823f4","124_6",1,"both",TRUE,TRUE,0.407176187220798,20,20,7,12,22,21,"F",29
"e275aeba","169_4",1,"both",TRUE,TRUE,0.839543006509692,25,21,13,12,14,13,"M",38
"3948c259","124_6",1,"both",TRUE,FALSE,-0.774287756630928,19,17,9,11,45,47,"M",31
"3cc50ca4","118_3",1,"both",TRUE,TRUE,0.343469102026014,21,16,12,11,19,30,"F",23
"ea063c38","124_6",1,"both",TRUE,TRUE,-0.226493361042107,21,23,3,12,43,65,"F",40
"9c3e42b6","118_3",1,"both",TRUE,TRUE,0.828904136559283,26,27,0,11,9,20,"F",39
"2f515f88","165_1",1,"both",TRUE,TRUE,0.772052138362044,15,22,24,11,33,57,"M",38
"b2fd487e","165_1",1,"both",TRUE,TRUE,0.710319397006579,18,17,9,11,43,37,"M",37
"75e48145","120_4",1,"both",TRUE,TRUE,0.696796726737451,22,27,8,12,44,57,"M",23
"1ed77c4a","169_4",1,"both",TRUE,TRUE,0.587506044923673,22,13,15,12,53,55,"M",30
"af6fb1ea","164_3",1,"both",TRUE,TRUE,-0.3315323975035,18,20,8,14,31,49,"M",25
"65feb031","119_4",1,"both",TRUE,TRUE,-0.0055856094035709,28,28,20,12,48,50,"M",30
"73e778f4","119_4",1,"both",TRUE,TRUE,0.304140840735202,27,26,1,12,6,11,"F",37
"42127556","124_6",1,"both",TRUE,TRUE,0.178043637903968,17,19,9,19,3,36,"F",28
"d8a7c574","165_1",1,"both",TRUE,TRUE,0.733108693113487,18,17,28,12,50,71,"M",37
"79509830","164_3",1,"both",TRUE,TRUE,-0.614196721992672,25,21,10,12,44,53,"F",31
"2ddd4286","165_1",1,"both",TRUE,TRUE,0.701327052024871,21,20,6,12,32,26,"M",42
"0c65c7bf","164_3",1,"both",TRUE,TRUE,-0.222893106535908,21,16,17,12,42,28,"F",46
"9e84da50","169_4",1,"both",TRUE,TRUE,0.843380376668936,25,20,10,5,27,41,"F",61
"f8c6550b","120_4",1,"both",TRUE,TRUE,0.508733125531299,20,28,0,12,4,4,"F",35
"0cb149b9","124_6",1,"both",TRUE,TRUE,-0.197509122512974,28,28,5,12,59,63,"F",32
"1f3db907","119_4",1,"both",TRUE,TRUE,-0.410322390454918,24,18,27,11,43,40,"F",20
"05044512","165_1",1,"both",TRUE,TRUE,0.65485195658798,21,13,1,12,6,35,"F",70
"b1da1512","165_1",1,"both",TRUE,TRUE,0.7443967452417,19,12,16,14,50,52,"F",54
"03290201","144_1",1,"both",TRUE,TRUE,0.653356308464552,16,24,15,12,53,55,"F",45
"67631934","120_4",1,"both",TRUE,TRUE,0.629365221157218,21,20,21,12,63,63,"M",34
"76394aaa","124_6",1,"both",TRUE,FALSE,-0.071278025392769,25,22,0,14,12,15,"F",47
"91411695","119_4",1,"both",TRUE,TRUE,-0.372452839098662,18,19,12,8,17,38,"M",36
"04f29238","169_4",1,"both",TRUE,TRUE,0.659670657780603,19,15,10,14,39,40,"F",27
"d059d70d","169_4",1,"both",TRUE,TRUE,0.528793437379255,14,7,12,10,48,52,"M",34
"d7f7c7d1","124_6",1,"both",TRUE,TRUE,-0.16788989522617,28,28,2,12,2,0,"F",34
"9b02d6f4","119_4",1,"both",TRUE,TRUE,-0.179774611803741,24,18,13,11,40,50,"F",23
"94db8331","119_4",1,"both",TRUE,TRUE,0.799670038016774,21,19,4,10,11,23,"M",26
"d26076ae","119_4",1,"both",FALSE,FALSE,-0.027267038280208,22,17,20,11,40,47,"F",46
"979a5652","119_4",1,"both",TRUE,TRUE,0.439378567503883,3,15,13,5,38,37,"M",24
"96b19ae6","165_1",1,"both",TRUE,TRUE,0.191564928088337,0,16,10,10,55,67,"M",54
"ead4eb84","124_6",1,"both",TRUE,TRUE,-0.371215011910575,19,25,4,12,65,58,"M",29
"cde81bf2","120_4",1,"both",TRUE,TRUE,0.597503445064558,22,23,4,10,22,19,"M",51
"f266dcd3","119_4",1,"both",TRUE,TRUE,-0.168287018929848,17,18,12,14,9,6,"M",30
"024d3ff1","119_4",1,"both",TRUE,TRUE,0.474762421912258,27,25,19,12,32,34,"F",58
"b5d49fbf","144_1",1,"both",TRUE,TRUE,0.717437167710306,21,13,11,12,35,48,"M",52
"e13a0f94","164_3",1,"both",TRUE,TRUE,-0.317830739286527,20,27,9,13,11,11,"F",35
"c987371e","169_4",1,"both",TRUE,TRUE,0.762899588885,28,28,1,12,3,6,"F",55
"3b207e16","169_4",1,"both",TRUE,TRUE,0.926375145786234,14,18,14,6,39,43,"F",41
"946991ac","124_6",1,"both",TRUE,TRUE,0.477442411485601,25,24,14,12,27,35,"F",26
"d1ee3680","165_1",1,"both",TRUE,TRUE,0.741768660398832,24,19,14,12,6,6,"F",62
"4502f4d9","169_4",1,"both",TRUE,TRUE,0.477240381695551,23,17,9,17,46,24,"F",20
"4fef810a","144_1",1,"both",TRUE,FALSE,0.297473896518653,28,28,0,14,0,4,"F",32
"b70c9219","165_1",1,"both",TRUE,TRUE,0.599260375032099,21,20,6,12,55,53,"M",21
"eb59ad8a","165_1",1,"both",TRUE,TRUE,0.706559901966484,28,28,21,12,4,5,"F",45
"a06a8e55","165_1",1,"both",TRUE,TRUE,0.727334205453449,12,13,11,11,37,39,"M",28
"8e6d1b79","144_1",1,"both",TRUE,TRUE,0.55414658123071,26,18,1,12,30,40,"M",24
"dce6b7e8","120_4",1,"both",TRUE,TRUE,0.250529744281529,15,13,11,12,40,40,"F",35
"71cff964","144_1",1,"both",TRUE,TRUE,0.742128252452121,25,10,23,12,68,69,"M",29
"0eed3010","124_6",1,"both",TRUE,FALSE,-0.546009370491402,27,22,21,12,26,39,"F",18
"f40b9fff","120_4",1,"both",TRUE,TRUE,0.402340788947425,18,19,16,11,22,47,"M",35
"aa45ce97","144_1",1,"both",FALSE,TRUE,0.152253685793256,23,16,9,10,6,7,"F",37
"375c63e6","144_1",1,"both",TRUE,TRUE,0.621223109715143,21,21,7,16,16,8,"F",34
"a27763e7","120_4",1,"both",TRUE,TRUE,0.189447617768836,20,19,18,14,38,34,"M",34
"7e5590df","165_1",1,"both",TRUE,TRUE,0.719912785315459,21,21,19,12,50,54,"M",26
"a960e98c","118_3",1,"both",TRUE,TRUE,0.169121686133345,13,19,11,11,24,29,"M",22
"99c91b8f","169_4",1,"both",TRUE,TRUE,0.178596029828068,0,27,1,12,28,32,"M",31
"ee1bdf22","119_4",1,"both",TRUE,TRUE,0.0130048576410542,14,14,16,12,20,28,"M",31
"bdc93bdf","119_4",1,"both",TRUE,TRUE,0.037743059039089,24,19,11,12,33,45,"F",42
"4632e8ac","124_6",1,"both",TRUE,FALSE,0.492541533742863,27,25,11,11,14,17,"M",33
"288360b1","169_4",1,"both",TRUE,TRUE,0.867276745875576,26,20,8,12,32,32,"M",33
"b6922eb3","165_1",1,"both",TRUE,TRUE,0.73489818434152,21,18,1,12,5,9,"M",46
"67067c60","165_1",1,"both",TRUE,TRUE,0.651873641169468,27,28,11,12,59,66,"M",28
"59002488","169_4",1,"both",TRUE,TRUE,0.777857044057771,16,11,5,16,16,35,"M",41
"fe594899","120_4",1,"both",TRUE,TRUE,0.411886744235117,24,11,21,12,31,33,"M",53
"73c66aed","124_6",1,"both",TRUE,TRUE,0.556946986383089,21,21,4,10,14,41,"M",24
"ffa3442d","164_3",1,"both",TRUE,TRUE,-0.331762803722157,27,26,19,12,30,21,"F",60
"3cc43e3a","164_3",1,"both",TRUE,TRUE,-0.118776151783152,25,28,3,11,63,66,"F",34
"f452b20d","173_4",2,"audioOnly",TRUE,TRUE,0.613208550273601,23,22,22,10,68,62,"F",22
"72349a54","151_2",2,"audioOnly",TRUE,TRUE,0.934701708581901,24,20,17,12,21,43,"F",36
"b38d5b49","121_5",2,"audioOnly",TRUE,TRUE,0.828133309457554,25,24,12,12,40,63,"M",25
"dc89084a","173_4",2,"audioOnly",TRUE,FALSE,0.871235520176797,28,28,3,15,0,5,"F",43
"7411a245","128_2",2,"audioOnly",TRUE,TRUE,0.841788925868996,14,13,18,15,54,63,"M",18
"0635b8fb","120_1",2,"audioOnly",TRUE,TRUE,0.630605038236677,27,19,7,8,6,16,"M",42
"87ac0eaa","181_2",2,"audioOnly",TRUE,TRUE,0.894369242978697,25,21,11,12,39,63,"M",48
"38b73aae","174_2",2,"audioOnly",TRUE,TRUE,0.278232407929176,12,13,8,9,26,15,"M",33
"064a309a","124_3",2,"audioOnly",TRUE,TRUE,0.54272070586472,28,21,12,14,34,40,"F",39
"45de46aa","116_5",2,"audioOnly",TRUE,TRUE,-0.528054928844401,21,21,12,12,4,6,"M",39
"fb92ea54","153_3",2,"audioOnly",FALSE,TRUE,0.779545020312397,28,20,7,11,12,24,"F",46
"8194d337","173_4",2,"audioOnly",TRUE,TRUE,0.737366552104847,20,17,7,12,15,24,"M",29
"301fcf0a","174_3",2,"audioOnly",TRUE,TRUE,0.263469491446794,20,24,6,12,15,15,"F",42
"aeb528c0","171_1",2,"audioOnly",FALSE,TRUE,0.591204645743113,24,28,4,12,32,28,"M",28
"d264a4f6","174_3",2,"audioOnly",TRUE,TRUE,0.361227443174445,21,17,5,14,3,14,"F",24
"5fab8eee","120_1",2,"audioOnly",TRUE,TRUE,0.468980262882858,18,11,2,12,3,5,"M",42
"95d1b534","167_2",2,"audioOnly",TRUE,TRUE,0.893043993355528,13,20,6,13,28,36,"M",24
"c224f9a6","128_2",2,"audioOnly",TRUE,TRUE,0.967090137061534,27,22,18,12,63,65,"M",33
"308b7f75","147_2",2,"audioOnly",TRUE,TRUE,0.223062152791748,28,28,22,10,6,8,"F",36
"675885cb","181_2",2,"audioOnly",TRUE,TRUE,0.870091210074917,17,16,11,15,4,8,"M",24
"5046eb0a","124_3",2,"audioOnly",TRUE,TRUE,0.470987496869551,22,11,5,9,3,17,"F",37
"039ee76c","120_1",2,"audioOnly",TRUE,TRUE,0.750598888885627,21,23,14,13,29,38,"F",36
"73b586a9","178_6",2,"audioOnly",TRUE,TRUE,0.702360591280354,21,20,10,10,44,41,"F",32
"b6335f9b","181_2",2,"audioOnly",TRUE,TRUE,0.938432387367974,28,26,2,12,8,15,"M",26
"7d66737a","147_5",2,"audioOnly",TRUE,TRUE,0.0336159149321294,28,26,19,12,50,74,"F",24
"cbfce7ed","151_2",2,"audioOnly",TRUE,TRUE,0.615385474359042,18,20,9,9,28,55,"F",33
"89acd875","128_2",2,"audioOnly",TRUE,FALSE,0.882747463023753,20,20,16,12,44,51,"M",47
"9ba31e4c","121_5",2,"audioOnly",TRUE,TRUE,0.574356333102428,27,27,4,10,40,65,"F",27
"b7226578","167_2",2,"audioOnly",TRUE,TRUE,0.522347835005112,27,25,6,12,49,31,"F",29
"0f85e59e","124_3",2,"audioOnly",FALSE,TRUE,0.457377525409848,13,6,24,10,50,55,"F",58
"16017909","116_5",2,"audioOnly",TRUE,TRUE,-0.141500454545772,12,13,13,14,14,39,"F",42
"e0cb3965","124_3",2,"audioOnly",TRUE,TRUE,0.247762571975877,28,21,5,12,30,42,"M",40
"443e51bc","120_1",2,"audioOnly",TRUE,TRUE,0.802042238449783,24,25,16,12,42,51,"M",28
"8d252810","178_6",2,"audioOnly",TRUE,TRUE,-0.0592081965852332,6,0,0,8,0,6,"F",40
"852214da","171_1",2,"audioOnly",FALSE,TRUE,0.611798098468828,22,6,19,12,23,34,"F",29
"d5f55185","124_3",2,"audioOnly",TRUE,TRUE,0.233962415261915,19,20,7,12,7,16,"F",37
"22a4517b","121_5",2,"audioOnly",TRUE,TRUE,0.615556712388415,21,16,23,14,52,65,"F",25
"661c2c3d","170_2",2,"audioOnly",TRUE,TRUE,-0.650346893722406,9,12,3,12,22,41,"M",67
"1df54295","167_2",2,"audioOnly",TRUE,TRUE,0.870538321931999,24,20,13,12,9,30,"F",45
"fc1193f1","120_1",2,"audioOnly",FALSE,TRUE,0.860570529049727,20,22,5,13,4,7,"M",26
"5cb6d34e","147_5",2,"audioOnly",TRUE,TRUE,-0.281291377665227,9,12,25,9,61,64,"M",40
"a930edea","124_3",2,"audioOnly",TRUE,TRUE,0.563184821207459,22,26,12,10,22,31,"M",30
"8b4c95e1","151_2",2,"audioOnly",TRUE,TRUE,0.907551098850324,8,16,8,11,61,33,"M",35
"908a8fcb","174_2",2,"audioOnly",TRUE,TRUE,0.747031321877655,28,28,6,12,52,60,"F",25
"02aeb27d","129_2",2,"audioOnly",TRUE,TRUE,0.319750474467639,15,18,12,12,31,27,"M",27
"ca966692","174_2",2,"audioOnly",TRUE,TRUE,0.83383070476081,27,22,9,12,40,46,"M",33
"43089a32","137_6",2,"audioOnly",TRUE,TRUE,0.0145135660760089,17,21,17,12,13,36,"F",35
"37946b93","128_2",2,"audioOnly",TRUE,TRUE,0.752210894827569,28,28,2,13,5,5,"F",25
"b443900b","153_3",2,"audioOnly",TRUE,TRUE,0.539922232943654,18,27,14,12,60,49,NA,28
"1c09cd45","120_1",2,"audioOnly",TRUE,TRUE,0.566505446141231,13,15,13,12,4,13,"M",24
"7968d3d9","135_3",2,"audioOnly",TRUE,TRUE,0.806216101836026,21,18,12,14,23,42,"F",48
"5e7e61e5","173_6",2,"audioOnly",TRUE,TRUE,0.88636583102217,18,9,18,11,30,55,"M",26
"c48d05a2","124_3",2,"audioOnly",TRUE,TRUE,0.635689359528002,23,20,20,13,13,11,"F",23
"b4e6a03c","137_6",2,"audioOnly",TRUE,TRUE,0.831199578010071,7,11,24,10,58,71,"M",22
"adc21a46","129_2",2,"audioOnly",TRUE,TRUE,-0.292684581056212,24,20,12,13,24,24,"F",54
"6c56c1b8","181_2",2,"audioOnly",TRUE,TRUE,0.963460511252871,22,21,15,9,12,12,"F",43
"d208defe","135_3",2,"audioOnly",TRUE,TRUE,0.631097180940659,24,21,9,12,41,49,"M",30
"12b6c6f2","181_4",2,"audioOnly",TRUE,TRUE,0.453754925325566,26,20,7,12,7,12,"M",50
"32349691","153_3",2,"audioOnly",TRUE,TRUE,0.722188753228165,21,21,11,11,4,23,"F",41
"043d498b","120_1",2,"audioOnly",TRUE,TRUE,0.718556348669451,9,16,5,12,26,40,"F",58
"299700c6","147_2",2,"audioOnly",TRUE,TRUE,0.423029407084245,24,18,5,12,29,24,"F",32
"afebd33a","174_2",2,"audioOnly",TRUE,TRUE,0.706127656065954,28,16,11,12,43,17,"F",58
"a1e56f7e","174_3",2,"audioOnly",TRUE,TRUE,0.304589894315479,19,7,5,12,18,15,"M",24
"0c0ca170","170_2",2,"audioOnly",TRUE,TRUE,-0.452703919697878,25,22,20,12,24,35,"F",34
"6679d22d","181_4",2,"audioOnly",TRUE,TRUE,0.770211236912217,26,21,18,12,77,73,"M",38
"bd0260dc","151_2",2,"audioOnly",TRUE,TRUE,0.98017628432586,21,23,9,8,6,9,"F",31
"6793b5b1","129_2",2,"audioOnly",TRUE,TRUE,-0.170778367644894,19,26,9,9,13,17,"F",26
"71851090","174_3",2,"audioOnly",TRUE,TRUE,0.808309047081537,16,17,10,14,9,40,"M",36
"4aea9ff7","116_5",2,"audioOnly",TRUE,TRUE,-0.416476006741902,21,23,3,12,14,23,"F",31
"9be2441e","137_6",2,"audioOnly",TRUE,TRUE,0.523393434863957,23,28,20,12,17,16,"F",38
"ca483851","174_3",2,"audioOnly",TRUE,TRUE,0.435334032901909,28,22,0,12,0,4,"F",39
"ef00961a","121_5",2,"audioOnly",TRUE,TRUE,0.646222512082275,18,19,15,12,39,36,"F",27
"7f39ee6e","120_1",2,"audioOnly",TRUE,TRUE,0.648051353020002,28,17,13,12,29,35,"F",55
"fe0d5db7","120_1",2,"audioOnly",TRUE,TRUE,0.340352892317323,26,19,5,14,16,27,"F",31
"9b5022ac","120_1",2,"audioOnly",TRUE,TRUE,0.648681566967232,23,21,10,12,4,9,"F",61
"72e4e86d","174_3",2,"audioOnly",TRUE,TRUE,0.331675693325667,27,27,18,11,48,45,"F",38
"ea7379c2","181_4",2,"audioOnly",TRUE,TRUE,0.599920745818857,24,20,9,12,64,56,"M",44
"ad4fe4c7","167_2",2,"audioOnly",TRUE,TRUE,0.215807807552614,14,7,17,12,19,36,"M",51
"f84f2ad2","181_4",2,"audioOnly",TRUE,TRUE,0.691458439473159,28,13,4,12,47,20,"F",29
"862001fc","161_3",2,"audioOnly",TRUE,TRUE,0.527614513264039,18,14,10,13,7,10,"F",32
"a1d29bbd","171_1",2,"audioOnly",TRUE,TRUE,0.499390062703823,24,27,12,9,53,64,"M",29
"a4d1942d","167_2",2,"audioOnly",TRUE,TRUE,0.147074267850188,18,24,0,12,0,8,"M",48
"2bdae298","151_2",2,"audioOnly",TRUE,TRUE,0.859441241694547,28,25,7,10,20,17,"F",54
"df7416f9","173_4",2,"audioOnly",FALSE,TRUE,0.771125982770636,23,20,19,12,17,21,"M",24
"63d12839","120_1",2,"audioOnly",TRUE,TRUE,0.823328612985602,24,21,6,14,17,14,"M",36
"fedf6d9e","174_3",2,"audioOnly",TRUE,TRUE,0.684229125713635,28,24,23,13,30,49,"F",50
"5a7fcb50","116_5",2,"audioOnly",TRUE,TRUE,0.0273045427632796,19,20,3,12,12,17,"M",23
"659a710c","167_2",2,"audioOnly",TRUE,TRUE,0.783105338207035,25,20,10,11,57,55,"M",21
"53b74c8e","178_6",2,"audioOnly",TRUE,TRUE,0.39388940110793,28,15,15,15,59,62,"F",28
"111e29ff","171_1",2,"audioOnly",TRUE,TRUE,0.580928700821677,20,19,11,11,8,29,"F",26
"cfa3ae59","116_5",2,"audioOnly",FALSE,TRUE,0.276110255350654,25,28,0,12,0,7,"F",41
"ce426d19","147_2",2,"audioOnly",TRUE,TRUE,0.0764921925254118,24,24,5,12,2,8,"F",31
"917c1ecc","147_2",2,"audioOnly",TRUE,TRUE,0.261157567383333,20,19,14,13,28,28,"M",44
"acab6556","181_4",2,"audioOnly",TRUE,TRUE,0.539475009088696,21,10,10,12,22,20,"M",35
"67371182","181_4",2,"audioOnly",TRUE,TRUE,0.783085356565232,22,18,7,9,14,14,"M",57
"09661926","135_3",2,"audioOnly",TRUE,TRUE,0.750067217688606,19,26,9,12,57,55,"M",35
"9fd3c89c","153_3",2,"audioOnly",TRUE,TRUE,0.138761879008378,14,13,1,9,0,7,"F",30
"79ea0a5c","181_4",2,"audioOnly",TRUE,TRUE,0.746804401024123,24,8,27,12,10,15,"F",42
"4ad05724","124_3",2,"audioOnly",TRUE,TRUE,0.405240641772396,18,16,15,14,3,32,"F",44
"8536b46b","128_2",2,"audioOnly",TRUE,TRUE,0.745635014238888,14,20,10,8,22,51,"M",21
"7d89d2be","151_2",2,"audioOnly",TRUE,TRUE,0.93715357671143,23,9,18,11,24,26,"F",37
"d97ade0e","129_5",2,"audioOnly",TRUE,TRUE,0.866963265648799,13,13,11,13,12,14,"F",47
"2967dd9f","129_2",2,"audioOnly",TRUE,TRUE,-0.273754442945857,21,22,15,11,22,19,"M",31
"c21d8d55","147_2",2,"audioOnly",FALSE,TRUE,0.224108701759951,24,19,5,12,29,18,"F",47
"f0715e54","129_2",2,"audioOnly",TRUE,TRUE,-0.119590571051666,23,20,9,10,12,18,"F",35
"eb51137c","167_2",2,"audioOnly",TRUE,TRUE,0.0575254331841981,25,23,1,13,12,19,"M",27
"65a80f85","120_1",2,"audioOnly",TRUE,TRUE,0.574022016473192,24,18,0,12,2,6,"M",59
"6d6054bb","173_4",2,"audioOnly",TRUE,TRUE,0.733429006517727,25,27,0,12,40,39,"F",38
"8d9b59f9","178_6",2,"audioOnly",TRUE,TRUE,0.735204892772504,18,14,22,13,43,60,"F",67
"b7361412","170_2",2,"audioOnly",TRUE,TRUE,-0.696956889445228,20,25,3,13,35,53,"F",29
"25f61d7c","120_1",2,"audioOnly",TRUE,TRUE,0.760938430328362,22,17,12,12,52,45,"F",41
"df470d8f","116_5",2,"audioOnly",FALSE,TRUE,0.573489191849397,21,14,5,13,8,11,"F",34
"e53069f7","135_3",2,"audioOnly",TRUE,TRUE,0.625360893834448,17,21,14,10,15,31,"M",63
"69a3ebe6","153_3",2,"audioOnly",TRUE,TRUE,0.363082552623296,21,22,8,16,0,5,"M",23
"d17d0094","178_6",2,"audioOnly",TRUE,TRUE,0.440649680674594,19,19,9,13,50,59,"F",23
"0a11f7be","174_2",2,"audioOnly",TRUE,TRUE,0.438798000997337,20,18,9,15,11,15,"F",51
"d84d5853","174_3",2,"audioOnly",TRUE,TRUE,0.262838141584409,25,28,6,12,0,4,NA,45
"96d39f35","116_5",2,"audioOnly",TRUE,TRUE,-0.179830660672994,5,16,8,12,9,30,"M",26
"a3cbb732","167_2",2,"audioOnly",TRUE,TRUE,0.933614034146067,25,18,0,12,7,15,"F",55
"de98cb8f","173_4",2,"audioOnly",TRUE,TRUE,0.880015643939653,28,23,3,12,24,35,"F",25
"7e32dc2e","124_3",2,"audioOnly",TRUE,TRUE,0.659405113686409,21,18,11,13,37,50,"F",46
"d36fe703","161_3",2,"audioOnly",TRUE,TRUE,0.804726153095685,14,6,12,6,28,33,"M",37
"c8b2e966","120_1",2,"audioOnly",TRUE,TRUE,0.775904794241559,22,28,2,14,14,17,"F",25
"e00f9067","181_2",2,"audioOnly",TRUE,TRUE,0.801843632712368,13,13,17,12,40,32,"M",26
"40d47bce","124_3",2,"audioOnly",TRUE,TRUE,0.571949404034908,25,21,19,10,23,43,"F",35
"b2990de8","147_5",2,"audioOnly",TRUE,TRUE,-0.00823274674519705,18,17,8,12,5,6,"M",39
"73bb9aa5","171_1",2,"audioOnly",FALSE,TRUE,0.505194838282355,14,14,20,10,60,60,"F",22
"95e8f522","173_6",2,"audioOnly",FALSE,TRUE,-0.114219355304563,17,25,4,10,18,14,"F",42
"8024894d","173_4",2,"audioOnly",TRUE,TRUE,0.496567679631082,25,19,10,12,49,25,"M",25
"c5c5421b","116_5",2,"audioOnly",TRUE,TRUE,-0.504454602094602,24,20,3,12,10,13,"M",53
"9f4ce400","147_5",2,"audioOnly",TRUE,TRUE,-0.387793547964371,19,9,28,8,19,9,"F",25
"19d1456b","181_4",2,"audioOnly",TRUE,TRUE,0.681847465461369,26,22,4,12,9,22,"F",41
"f75a8821","120_1",2,"audioOnly",FALSE,TRUE,0.458867827855231,25,26,6,11,17,19,"M",26
"8493608a","181_2",2,"audioOnly",TRUE,TRUE,0.862240883053207,28,28,12,12,12,7,"F",45
"08302a89","128_2",2,"audioOnly",TRUE,TRUE,0.838653040458792,28,28,2,12,12,7,"M",34
"72efe0fb","147_2",2,"audioOnly",TRUE,TRUE,0.334107465485814,22,22,0,12,1,5,"M",36
"d8d9333f","147_2",2,"audioOnly",TRUE,TRUE,0.279216378011228,21,25,11,9,21,42,"F",28
"2116a832","120_1",2,"audioOnly",FALSE,TRUE,0.252828236943132,28,23,6,12,8,12,"M",64
"bef34f2e","124_3",2,"audioOnly",TRUE,TRUE,0.553268619623571,23,21,12,11,42,39,"F",24
"7536a743","151_2",2,"audioOnly",TRUE,TRUE,0.789583336353785,22,18,9,12,37,41,"F",30
"05503c64","178_6",2,"audioOnly",TRUE,TRUE,0.699968751689622,8,17,0,9,9,6,"M",51
"66c0a55f","129_2",2,"audioOnly",TRUE,TRUE,-0.356712619829446,26,22,5,10,18,35,"M",23
